"","movie_id","title","release_date","year","budget","revenue","popularity","collection_id","collection_name","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability"
"2368",446791,"All the Money in the World",2017-12-21,2017,50000000,56996304,2.0871,NA,NA,-68003696,FALSE,72940333.2974769,63986897.5517052,-87026910.5817861,34.6697398131095
"2369",353616,"Pitch Perfect 3",2017-12-20,2017,45000000,185400345,3.4198,306031,"Pitch Perfect Collection",72900345,TRUE,237263857.631316,57588207.7965347,93293338.1399793,35.7439103877962
"2370",373569,"Snatched",2017-05-03,2017,42000000,60800000,1.876,NA,NA,-44200000,FALSE,77808067.4228735,53748993.9434324,-56564417.4357074,34.5599897913099
"2371",346648,"Paddington 2",2017-11-09,2017,40000000,290132513,5.0112,488924,"Paddington Collection",190132513,TRUE,371293587.714996,51189518.0413642,243319792.611585,36.0739475981622
"2372",324552,"John Wick: Chapter 2",2017-02-08,2017,40000000,171539887,10.9192,404609,"John Wick Collection",71539887,TRUE,219526103.510002,51189518.0413642,91552308.4065914,35.5484256549919
"2373",299536,"Avengers: Infinity War",2018-04-25,2018,300000000,2052415039,28.4734,86311,"The Avengers Collection",1302415039,TRUE,2563927355.35419,374767379.886781,1627008905.63723,40.0452853052706
"2374",348350,"Solo: A Star Wars Story",2018-05-15,2018,250000000,392952373,7.0584,NA,NA,-232047627,FALSE,490885770.831677,312306149.905651,-289879603.93245,38.2098797181468
"2375",284054,"Black Panther",2018-02-13,2018,200000000,1349926083,12.7196,529892,"Black Panther Collection",849926083,TRUE,1686360870.55579,249844919.924521,1061748570.74448,39.2208528672026
"2376",260513,"Incredibles 2",2018-06-14,2018,200000000,1243225667,7.6165,468222,"The Incredibles Collection",743225667,TRUE,1553068086.09862,249844919.924521,928455786.287318,39.1385123759165
"2377",338952,"Fantastic Beasts: The Crimes of Grindelwald",2018-11-14,2018,200000000,654900000,6.1157,435259,"Fantastic Beasts Collection",154900000,TRUE,818117190.292844,249844919.924521,193504890.481541,38.4975303028264
"2378",353081,"Mission: Impossible - Fallout",2018-07-25,2018,178000000,791658205,8.9916,87359,"Mission: Impossible Collection",346658205,TRUE,988958904.179075,222361978.732824,433053957.347016,38.5706436736689
"2379",333339,"Ready Player One",2018-03-28,2018,175000000,607274134,12.0225,NA,NA,169774134,FALSE,758621786.907314,218614304.933956,212086024.572425,38.2884966681746
"2380",404368,"Ralph Breaks the Internet",2018-11-20,2018,175000000,529323962,6.0768,404825,"Wreck-It Ralph Collection",91823962,TRUE,661244514.500101,218614304.933956,114708752.165211,38.1511170069299
"2381",351286,"Jurassic World: Fallen Kingdom",2018-06-06,2018,170000000,1310469037,10.3386,328,"Jurassic Park Collection",885469037,TRUE,1637070158.06415,212368181.935843,1106149703.22454,39.028669216729
"2382",297802,"Aquaman",2018-12-07,2018,160000000,1152028393,7.8061,573693,"Aquaman Collection",752028393,TRUE,1439142207.9993,199875935.939617,939452368.150256,38.8391836869417
"2383",345940,"The Meg",2018-08-09,2018,150000000,530517320,6.778,742536,"The Meg Collection",155517320,TRUE,662735286.669857,187383689.943391,194276061.81138,37.9992182841166
"2384",268896,"Pacific Rim: Uprising",2018-03-21,2018,150000000,290061297,5.2545,363369,"Pacific Rim Collection",-84938703,TRUE,362351707.610838,187383689.943391,-106107517.247638,37.3954579477614
"2385",363088,"Ant-Man and the Wasp",2018-07-04,2018,140000000,622674139,7.4812,422834,"Ant-Man Collection",272674139,TRUE,777859851.987625,174891443.947165,340631242.119713,38.0903961372477
"2386",424783,"Bumblebee",2018-11-22,2018,135000000,467989645,6.8269,NA,NA,130489645,FALSE,584624176.90265,168645320.949052,163010874.530021,37.7684513320973
"2387",400650,"Mary Poppins Returns",2018-12-13,2018,130000000,348807090,3.3615,527439,"Mary Poppins Collection",23807090,TRUE,435738397.350776,162399197.950939,29740402.4734293,37.4367838531731
"2388",447200,"Skyscraper",2018-07-11,2018,125000000,304870828,4.0144,NA,NA,-7629172,FALSE,380852138.044912,156153074.952826,-9530549.337152,37.2629322935023
"2389",427641,"Rampage",2018-04-11,2018,120000000,428028233,13.013,NA,NA,128028233,FALSE,534703397.996596,149906951.954713,159936018.109815,37.5614112851959
"2390",426543,"The Nutcracker and the Four Realms",2018-10-26,2018,120000000,173961069,3.1455,NA,NA,-126038931,FALSE,217316446.771445,149906951.954713,-157450933.115336,36.6610536596378
"2391",335983,"Venom",2018-09-28,2018,116000000,856085151,10.7289,558216,"Venom Collection",566085151,TRUE,1069442630.00083,144910053.556222,707167496.110277,38.2206904218224
"2392",383498,"Deadpool 2",2018-05-15,2018,110000000,785896632,11.9269,448150,"Deadpool Collection",510896632,TRUE,981761405.454953,137414705.958486,638224640.558737,38.0820360221772
"2393",407451,"A Wrinkle in Time",2018-03-08,2018,103000000,132675864,1.9573,NA,NA,-124824136,FALSE,165741953.084983,128670133.761128,-155933381.317838,36.2373684131305
"2394",375588,"Robin Hood",2018-11-03,2018,100000000,86493046,5.1342,NA,NA,-163506954,FALSE,108049240.75949,124922459.96226,-204256909.146162,35.779964587685
"2395",428078,"Mortal Engines",2018-11-27,2018,100000000,83869818,4.7518,NA,NA,-166130182,FALSE,104772239.811471,124922459.96226,-207533910.09418,35.7491663810114
"2396",338970,"Tomb Raider",2018-03-05,2018,94000000,274650803,5.7602,NA,NA,39650803,FALSE,343100539.413702,117427112.364525,49532758.5023898,36.8735256498299
"2397",324857,"Spider-Man: Into the Spider-Verse",2018-12-06,2018,90000000,393602435,15.1653,573436,"Spider-Man: Spider-Verse Collection",168602435,TRUE,491697844.273357,112430213.966034,210622309.358271,37.1898814060274
"2398",346910,"The Predator",2018-09-05,2018,88000000,160542134,10.1829,399,"Predator Collection",-59457866,TRUE,200553183.068709,109931764.766789,-74276228.8482645,36.270623623785
"2399",437543,"The Monkey King 3",2018-02-16,2018,87000000,115089944,5.0879,392206,"The Monkey King (Cheang) Collection",-102410056,TRUE,143773189.213988,108682540.167167,-127933161.203929,35.9263524471135
"2400",400155,"Hotel Transylvania 3: Summer Vacation",2018-06-28,2018,80000000,528600000,6.028,185103,"Hotel Transylvania Collection",328600000,TRUE,660340123.360509,99937967.9698084,410495203.435988,37.3669890208985
"2401",446894,"Smallfoot",2018-09-20,2018,80000000,214115531,2.5864,NA,NA,14115531,FALSE,267478388.486456,99937967.9698084,17633468.5619355,36.4632727525617
"2402",373449,"2.0",2018-11-29,2018,77000000,114629169,1.0505,572498,"Enthiran Collection",-77870831,TRUE,143197577.749097,96190294.1709405,-97278157.6782545,35.8002381065976
"2403",360920,"The Grinch",2018-11-08,2018,75000000,508600000,9.4277,NA,NA,321100000,FALSE,635355631.368057,93691844.9716953,401126018.938818,37.2638803505787
"2404",458423,"Mamma Mia! Here We Go Again",2018-07-18,2018,75000000,395607854,3.3002,458558,"Mamma Mia! Collection",208107854,TRUE,494203063.020708,93691844.9716953,259973450.591469,37.0126419505294
"2405",420814,"Christopher Robin",2018-08-01,2018,75000000,197744377,2.2538,NA,NA,10244377,FALSE,247027140.185446,93691844.9716953,12797527.756208,36.3191936689416
"2406",460555,"Operation Red Sea",2018-02-16,2018,70000000,579330426,2.3577,1423355,"Operation Red Sea Collection",404330426,TRUE,723713819.469043,87445721.9735823,505099514.535087,37.3250986248364
"2407",402900,"Ocean's Eight",2018-06-07,2018,70000000,297718711,7.9907,NA,NA,122718711,FALSE,371917537.549133,87445721.9735823,153303232.615177,36.6593747440147
"2408",369972,"First Man",2018-10-10,2018,70000000,105713218,3.2731,NA,NA,-69286782,FALSE,132059552.430867,87445721.9735823,-86554752.5030887,35.6239555631957
"2409",401981,"Red Sparrow",2018-02-15,2018,69000000,151572634,4.6163,NA,NA,-20927366,FALSE,189348263.022394,86196497.3739597,-26142980.4125057,35.9699018310533
"2410",505513,"Detective Chinatown 2",2018-02-16,2018,63000000,544185156,1.7155,525451,"Detective Chinatown Collection",386685156,TRUE,679809483.624665,78701149.7762241,483056609.184104,37.1571546596866
"2411",336843,"Maze Runner: The Death Cure",2018-01-10,2018,62000000,288175335,8.5001,295130,"The Maze Runner Collection",133175335,TRUE,359995717.486485,77451925.1766015,166365904.544981,36.505433866074
"2412",345887,"The Equalizer 2",2018-07-19,2018,62000000,190400157,6.6073,523855,"The Equalizer Collection",35400157,TRUE,237852559.896406,77451925.1766015,44222746.9549024,36.0909927160362
"2413",429197,"Vice",2018-12-25,2018,60000000,76100000,3.789,NA,NA,-73900000,FALSE,95065992.0312802,74953475.9773563,-92317697.9121105,35.1411232111441
"2414",370567,"Sherlock Gnomes",2018-03-15,2018,59000000,90497778,3.6907,493668,"Gnomeo & Juliet Collection",-57002222,TRUE,113052050.488785,73704251.3777337,-71208577.9555488,35.2975931258784
"2415",337167,"Fifty Shades Freed",2018-01-17,2018,55000000,371985018,8.5326,344830,"Fifty Shades Collection",234485018,TRUE,464692835.176657,68707352.9792432,292924452.728549,36.6409171485554
"2416",424694,"Bohemian Rhapsody",2018-10-24,2018,52000000,910813521,8.7974,NA,NA,780813521,FALSE,1137810656.10208,64959679.1803754,975411458.151141,37.4803122819063
"2417",399360,"Alpha",2018-08-17,2018,51000000,99630675,3.3893,NA,NA,-27869325,FALSE,124461090.087005,63710454.5807528,-34815046.3648773,35.2480261158803
"2418",381719,"Peter Rabbit",2018-02-07,2018,50000000,351266433,3.475,595693,"Peter Rabbit Collection",226266433,TRUE,438810669.125285,62461229.9811302,282657594.17246,36.4882983933778
"2419",480530,"Creed II",2018-11-21,2018,50000000,214200000,6.4448,553717,"Creed Collection",89200000,TRUE,267583909.239162,62461229.9811302,111430834.286336,35.9936635474962
"2420",504172,"The Mule",2018-12-14,2018,50000000,174800000,4.0312,NA,NA,49800000,FALSE,218364460.014031,62461229.9811302,62211385.0612057,35.790395852704
"2421",491418,"Instant Family",2018-11-13,2018,48000000,1.21e+08,4.3561,NA,NA,1e+06,FALSE,151156176.554335,59962780.781885,1249224.59962261,35.381721940559
"2422",463319,"Shadow",2018-09-30,2018,44005000,91708374,4.5645,NA,NA,-18304126,FALSE,114564356.79219,54972128.5063927,-22865964.4737917,35.0176473424934
"2423",181812,"Star Wars: The Rise of Skywalker",2019-12-18,2019,489900000,1074144248,11.8018,10,"Star Wars Collection",-150605752,TRUE,1317963157.0249,601101902.122273,-184791598.280783,39.8882112478738
"2424",299534,"Avengers: Endgame",2019-04-24,2019,356000000,2799439100,19.5676,86311,"The Avengers Collection",1909439100,TRUE,3434880930.56841,436808077.476075,2342860736.87822,40.5268354695741
"2425",420818,"The Lion King",2019-07-12,2019,260000000,1662020819,11.117,762512,"The Lion King (Reboot) Collection",1012020819,TRUE,2039281232.22641,319017135.235336,1241738394.13807,39.691201516881
"2426",384018,"Fast & Furious Presents: Hobbs & Shaw",2019-07-31,2019,200000000,760098996,10.3081,NA,NA,260098996,FALSE,932633093.07375,245397796.334874,319138602.236566,38.6464964332947
"2427",320288,"Dark Phoenix",2019-06-05,2019,200000000,252442974,7.6865,748,"X-Men Collection",-247557026,TRUE,309744747.599109,245397796.334874,-303749743.238075,37.5442331282663
"2428",420809,"Maleficent: Mistress of Evil",2019-10-16,2019,185000000,491730089,5.7896,531331,"Maleficent Collection",29230089,TRUE,603347401.160757,226992961.609758,35864997.1363611,38.1330161754957
"2429",290859,"Terminator: Dark Fate",2019-10-23,2019,185000000,261119292,6.7391,528,"The Terminator Collection",-201380708,TRUE,320390494.186612,226992961.609758,-247091909.837783,37.5000635695077
"2430",420817,"Aladdin",2019-05-22,2019,183000000,1054304000,9.4788,NA,NA,596804000,FALSE,1293619391.33521,224538983.64641,732271932.21919,38.8848526494581
"2431",301528,"Toy Story 4",2019-06-19,2019,175000000,1073841394,8.602,10194,"Toy Story Collection",636341394,TRUE,1317591558.50384,214723071.793015,780783879.021309,38.8585139443014
"2432",399579,"Alita: Battle Angel",2019-01-31,2019,170000000,4.05e+08,9.2748,NA,NA,-2e+07,FALSE,496930537.578119,208588126.884643,-24539779.6334874,37.8544158882112
"2433",373571,"Godzilla: King of the Monsters",2019-05-29,2019,170000000,387300138,7.4485,535313,"Godzilla Collection",-37699862,TRUE,475213001.926963,208588126.884643,-46257315.2846442,37.8097287639382
"2434",329996,"Dumbo",2019-03-27,2019,170000000,353284621,3.966,NA,NA,-71715379,FALSE,433476337.362005,208588126.884643,-87993979.8496014,37.7178028449441
"2435",429617,"Spider-Man: Far From Home",2019-06-28,2019,160000000,1132723226,16.7877,531241,"Spider-Man (MCU) Collection",732723226,TRUE,1389838917.58865,196318237.067899,899043324.918899,38.8222841462727
"2436",299537,"Captain Marvel",2019-03-06,2019,152000000,1131416446,8.3173,623911,"Captain Marvel Collection",751416446,TRUE,1388235512.92717,186502325.214504,921979699.890914,38.7698365236772
"2437",330457,"Frozen II",2019-11-20,2019,150000000,1453683476,11.3296,386382,"Frozen Collection",1078683476,TRUE,1783653607.8941,184048347.251155,1323532739.76621,39.0072216206613
"2438",447404,"Pokémon Detective Pikachu",2019-05-03,2019,150000000,449762638,5.426,NA,NA,74762638,FALSE,551853801.194798,184048347.251155,91732933.0669094,37.8340856506421
"2439",453405,"Gemini Man",2019-10-02,2019,140000000,173469516,4.1587,NA,NA,-176530484,FALSE,212845184.788386,171778457.434412,-216600958.797643,36.8123746903253
"2440",166428,"How to Train Your Dragon: The Hidden World",2019-01-03,2019,129000000,539987993,9.8057,89137,"How to Train Your Dragon Collection",217487993,TRUE,662559317.647456,158281578.635994,266855371.057472,37.866089692542
"2441",512200,"Jumanji: The Next Level",2019-12-04,2019,125000000,801693929,9.3005,495527,"Jumanji Collection",489193929,TRUE,983669617.558234,153373622.709296,600235560.784994,38.2297710217188
"2442",479455,"Men in Black: International",2019-06-12,2019,110000000,253890701,12.4684,NA,NA,-21109299,FALSE,311521092.676582,134968787.984181,-25900877.2838697,36.9521146132314
"2443",530915,"1917",2019-12-25,2019,100000000,446064352,8.244,NA,NA,196064352,FALSE,547316045.021717,122698898.167437,240568799.603125,37.4203637986497
"2444",431693,"Spies in Disguise",2019-12-04,2019,100000000,171616764,3.9365,NA,NA,-78383236,FALSE,210571878.498611,122698898.167437,-96175366.9199817,36.4651644446325
"2445",522162,"Midway",2019-11-06,2019,100000000,127400000,4.6238,NA,NA,-122600000,FALSE,156318396.265315,122698898.167437,-150428849.153278,36.1672323131805
"2446",400157,"Wonder Park",2019-03-13,2019,100000000,119559110,1.9082,NA,NA,-130440890,FALSE,146697710.628794,122698898.167437,-160049534.789798,36.1037114634693
"2447",280217,"The Lego Movie 2: The Second Part",2019-02-06,2019,99000000,199603202,3.828,325470,"The Lego Movie Collection",-47896798,TRUE,244910929.560923,121471909.185763,-58768843.403483,36.6061816400218
"2448",359724,"Ford v Ferrari",2019-11-13,2019,97600000,225508210,8.0272,NA,NA,-18491790,FALSE,276696088.94711,119754124.611418,-22689222.5814363,36.7139644437357
"2449",466272,"Once Upon a Time... in Hollywood",2019-07-24,2019,95000000,392105159,13.3271,1458846,"Once Upon a Time... in Hollywood Collection",154605159,TRUE,481108709.750677,116563953.259065,189698826.603014,37.2401373422245
"2450",536869,"Cats",2019-12-19,2019,95000000,77276321,2.6653,NA,NA,-160223679,FALSE,94817194.4113317,116563953.259065,-196592688.736331,35.6159948583183
"2451",419704,"Ad Astra",2019-09-17,2019,87500000,127461872,2.0998,NA,NA,-91288128,FALSE,156394312.527589,107361535.896507,-112009527.213679,36.0341864541569
"2452",412117,"The Secret Life of Pets 2",2019-05-24,2019,80000000,429434163,5.2572,427084,"The Secret Life of Pets Collection",229434163,TRUE,526910986.355555,98159118.5339495,281513190.020681,37.1592254608592
"2453",287947,"Shazam!",2019-03-29,2019,80000000,367799011,10.567,724848,"Shazam! Collection",167799011,TRUE,451285333.96773,98159118.5339495,205887537.632856,37.0042936419335
"2454",474350,"It Chapter Two",2019-09-04,2019,79000000,473123154,17.9776,477962,"It Collection",275623154,TRUE,580516896.933026,96932129.5522752,338186573.052338,37.2435339589882
"2455",431580,"Abominable",2019-09-19,2019,75000000,190304772,5.7323,NA,NA,2804772,FALSE,233501858.404053,92024173.6255777,3441424.34010878,36.2808453477739
"2456",454640,"The Angry Birds Movie 2",2019-08-02,2019,65000000,137792047,4.8408,531315,"The Angry Birds Collection",-24707953,TRUE,169069323.431357,79754283.808834,-30316386.0907281,35.8148632967857
"2457",438650,"Cold Pursuit",2019-02-07,2019,60000000,76419755,4.0169,848380,"Cold Pursuit Collection",-73580245,TRUE,93766197.3672548,73619338.9004622,-90282149.8839006,35.1453161823231
"2458",512895,"Lady and the Tramp",2019-11-12,2019,60000000,5.1e+07,2.5173,NA,NA,-9.9e+07,FALSE,62576438.0653928,73619338.9004622,-121471909.185763,34.7409005790008
"2459",475557,"Joker",2019-10-01,2019,55000000,1078958629,17.6138,987044,"Joker Collection",941458629,TRUE,1323870349.46548,67484393.9920903,1155159364.48526,37.7058151918266
"2460",458156,"John Wick: Chapter 3 - Parabellum",2019-05-15,2019,55000000,326709727,9.1958,404609,"John Wick Collection",189209727,TRUE,400869235.234841,67484393.9920903,232158250.254615,36.5111356609432
"2461",449924,"Ip Man 4: The Finale",2019-12-19,2019,52000000,2.39e+08,2.4246,70068,"Ip Man Collection",1.09e+08,TRUE,293250366.620174,63803427.0470672,133741799.002506,36.1424376545673
"2462",454292,"Saaho",2019-08-29,2019,51000000,5.5e+07,1.5852,NA,NA,-72500000,FALSE,67484393.9920903,62576438.0653928,-88956701.1713918,34.6538892020112
"2463",522938,"Rambo: Last Blood",2019-09-18,2019,50000000,91500000,6.5554,5039,"Rambo Collection",-33500000,TRUE,112269491.823205,61349449.0837185,-41104130.8860914,35.143092361764
"2464",456740,"Hellboy",2019-04-10,2019,50000000,55065289,4.7595,NA,NA,-69934711,FALSE,67564502.8757148,61349449.0837185,-85809119.8335813,34.6352729434285
"2465",499701,"Dora and the Lost City of Gold",2019-08-08,2019,49000000,120600000,4.1624,NA,NA,-1900000,FALSE,147974871.189929,60122460.1020441,-2331279.06518129,35.3990299664581
"2466",458897,"Charlie's Angels",2019-11-14,2019,48000000,73279888,5.6272,NA,NA,-46720112,FALSE,89913615.1543318,58895471.1203697,-57325062.6465925,34.8802175869427
"2467",501170,"Doctor Sleep",2019-10-30,2019,45000000,72385286,5.5757,530064,"The Shining Collection",-40114714,TRUE,88815948.357348,55214504.1753466,-49220312.0810186,34.8033959205178
"2468",338967,"Zombieland: Double Tap",2019-10-09,2019,42000000,122810399,3.946,537982,"Zombieland Collection",17810399,TRUE,150687006.408033,51533537.2303235,21853163.3322242,35.2630416968759
"2469",331482,"Little Women",2019-12-25,2019,40000000,332103783,7.4278,NA,NA,232103783,FALSE,407487682.513376,49079559.2669748,284788784.345939,36.2090573576334
"2470",546554,"Knives Out",2019-11-27,2019,40000000,312897920,16.0125,722971,"Knives Out Collection",212897920,TRUE,383922300.228828,49079559.2669748,261223402.061391,36.1494868413299
"2471",481084,"The Addams Family",2019-10-10,2019,40000000,204394183,4.8785,750822,"The Addams Family (Animated) Collection",104394183,TRUE,250789410.459335,49079559.2669748,128090512.291898,35.7236602371888
"2472",504608,"Rocketman",2019-05-17,2019,40000000,167300000,3.3547,NA,NA,67300000,FALSE,205275256.634122,49079559.2669748,82576358.4666851,35.5233984461611
"2473",577922,"Tenet",2020-08-22,2020,205000000,365304105,9.0348,NA,NA,-147195895,FALSE,442762265.574557,248467682.679843,-178406941.125051,37.9384705342701
"2474",464052,"Wonder Woman 1984",2020-12-16,2020,200000000,169601036,8.9416,468552,"Wonder Woman Collection",-330398964,TRUE,205562811.683028,242407495.297408,-400455926.560493,37.1464965824321
"2475",508439,"Onward",2020-02-29,2020,200000000,141888276,4.0394,NA,NA,-358111724,FALSE,171973907.986137,242407495.297408,-434044830.257384,36.9680877097906
"2476",337401,"Mulan",2020-09-04,2020,200000000,69965374,6.2712,NA,NA,-430034626,FALSE,84800655.344432,242407495.297408,-521218082.899088,36.2610482131257
"2477",448119,"Dolittle",2020-01-02,2020,175000000,251410631,6.8629,NA,NA,-186089369,FALSE,304719106.759255,212106558.385232,-225547289.203826,37.4066039404317
"2478",508442,"Soul",2020-12-25,2020,150000000,121977511,11.4863,NA,NA,-253022489,FALSE,147841314.62061,181805621.473056,-306672739.06203,36.5292023698264
"2479",481848,"The Call of the Wild",2020-02-19,2020,109000000,111200000,5.2826,NA,NA,-161300000,FALSE,134778567.385359,132112084.937087,-195501644.95736,36.1174086481
"2480",38700,"Bad Boys for Life",2020-01-15,2020,90000000,426505244,9.3642,14890,"Bad Boys Collection",201505244,TRUE,516940339.646249,109083372.883834,244231907.436665,37.2701647166687
"2481",446893,"Trolls World Tour",2020-03-11,2020,90000000,49276818,4.8775,489724,"The Trolls Collection",-175723182,TRUE,59725350.1380312,109083372.883834,-212983082.071553,35.11199380172
"2482",385103,"Scoob!",2020-07-08,2020,90000000,28600000,4.1573,NA,NA,-196400000,FALSE,34664271.8275294,109083372.883834,-238044160.382055,34.5679467722105
"2483",454626,"Sonic the Hedgehog",2020-02-12,2020,85000000,319715683,10.0128,720879,"Sonic the Hedgehog Collection",107215683,TRUE,387507389.616651,103023185.501398,129949425.863154,36.9248137507717
"2484",508935,"The Eight Hundred",2020-08-14,2020,80000000,461421559,3.6873,NA,NA,261421559,FALSE,559260221.967076,96962998.1189632,316852726.669668,37.2310690885606
"2485",495764,"Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn)",2020-02-05,2020,75000000,205537933,13.7903,NA,NA,18037933,FALSE,249119677.635682,90902810.736528,21862650.7943623,36.3578491033004
"2486",340102,"The New Mutants",2020-04-02,2020,67000000,49169594,6.0473,NA,NA,-118330406,FALSE,59595390.6316523,81206510.9246317,-143420886.679927,34.8146984277678
"2487",529203,"The Croods: A New Age",2020-11-25,2020,65000000,215905815,7.0175,464577,"The Croods Collection",53405815,TRUE,261685939.171478,78782435.9716576,64729849.2423337,36.2639599248737
"2488",458576,"Monster Hunter",2020-12-03,2020,60000000,42145959,4.6288,NA,NA,-107854041,FALSE,51082481.7904863,72722248.5892224,-130723139.68257,34.5502137542422
"2489",443791,"Underwater",2020-01-08,2020,50000000,40882928,4.745,NA,NA,-84117072,FALSE,49551640.8845214,60601873.824352,-101953043.676359,34.3374659570792
"2490",338762,"Bloodshot",2020-03-05,2020,42000000,39861118,4.2897,NA,NA,-65138882,FALSE,48313168.8706721,50905574.0124557,-78950766.1604671,34.1378013648977
"2491",559974,"Shock Wave 2",2020-12-24,2020,40000000,226400000,1.6599,762278,"Shock Wave Collection",126400000,TRUE,274405284.676666,48481499.0594816,153201537.027962,35.8259131844974
"2492",581032,"News of the World",2020-12-25,2020,38000000,12700000,2.9405,NA,NA,-82300000,FALSE,15392875.9513854,46057424.1065075,-99750684.3148834,32.8939185372453
"2493",524047,"Greenland",2020-07-29,2020,34000000,52300000,26.839,840465,"Greenland Collection",-32700000,TRUE,63389560.0202722,41209274.2005594,-39633625.4811262,34.1980872797414
"2494",625568,"Unhinged",2020-07-16,2020,33000000,39238300,3.5275,NA,NA,-43261700,FALSE,47558290.1136414,39997236.7240723,-52434801.6965394,33.8808912561399
"2495",526019,"Like a Boss",2020-01-09,2020,29000000,26900000,1.3706,NA,NA,-45600000,FALSE,32603808.1175014,35149086.8181242,-55268908.927809,33.3741525006487
"2496",529485,"The Way Back",2020-03-05,2020,23000000,14590514,1.6563,NA,NA,-42909486,FALSE,17684249.7692088,27876861.9592019,-52007905.128796,32.530596191507
"2497",522627,"The Gentlemen",2020-01-01,2020,22000000,115171795,7.5103,NA,NA,60171795,FALSE,139592531.774283,26664824.4827149,72930470.5674955,34.5521977206281
"2498",593402,"Tolo Tolo",2020-01-01,2020,20000000,52186426,2.4483,NA,NA,2186426,FALSE,63251904.0759177,24240749.5297408,2650030.25156566,33.665285080367
"2499",425001,"The War with Grandpa",2020-08-27,2020,18000000,43387445,3.6645,NA,NA,-1612555,FALSE,52587209.3490203,21816674.5767667,-1954477.09289656,33.3752722554914
"2500",592834,"My Spy",2020-01-09,2020,18000000,10200000,3.2213,1090373,"My Spy Collection",-34800000,TRUE,12362782.2601678,21816674.5767667,-42178904.181749,31.9274898622408
"2501",702525,"Bigfoot Family",2020-07-23,2020,17520000,10855626,2.3745,761648,"Bigfoot Collection",-32944374,TRUE,13157425.5427271,21234896.588053,-39929815.9274053,31.9627569405069
"2502",581392,"Peninsula",2020-07-15,2020,17000000,42698327,5.085,619537,"Train to Busan Collection",198327,TRUE,51751972.5072985,20604637.1002797,240379.756599247,33.3021034672498
"2503",584850,"Tanhaji: The Unsung Warrior",2020-01-10,2020,16440000,48375000,2.1246,NA,NA,7275000,FALSE,58632312.9250606,19925896.1134469,8817572.64144322,33.3934309250324
"2504",589049,"The Photograph",2020-02-14,2020,16000000,20690779,0.7309,NA,NA,-19309221,FALSE,25077999.5657111,19392599.6237926,-23403499.4937706,32.517007248382
"2505",635302,"Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train",2020-10-16,2020,15700000,523542183,9.5666,925155,"Demon Slayer: Kimetsu no Yaiba Collection",484292183,TRUE,634552746.317836,19028988.3808465,586980275.36572,35.7290087022695
"2506",613504,"After We Collided",2020-09-02,2020,14000000,47990414,4.77,702624,"After Collection",12990414,TRUE,58166180.2801283,16968524.6708186,15744868.6030819,33.2247889962998
"2507",492611,"The Turning",2020-01-23,2020,14000000,19428166,4.4115,NA,NA,-15571834,FALSE,23547665.2914113,16968524.6708186,-18873646.3856351,32.3205115824856
"2508",514847,"The Hunt",2020-03-11,2020,14000000,10550350,5.7992,NA,NA,-24449650,FALSE,12787419.590055,16968524.6708186,-29633892.0869914,31.7099467483969
"2509",613377,"30 Days Max",2020-10-14,2020,13000000,11208529,1.4466,1083334,"30 jours max - Saga",-21291471,TRUE,13585157.2042918,15756487.1943315,-25806060.781537,31.6963547478665
"2510",581526,"Deliver Us from Evil",2020-08-05,2020,12000000,34662454,4.5772,NA,NA,4662454,FALSE,42012193.2750081,14544449.7178445,5651068.98039691,32.7452941177008
"2511",585244,"I Still Believe",2020-03-12,2020,12000000,16069730,1.9142,NA,NA,-13930270,FALSE,19477114.9970281,14544449.7178445,-16884009.2975831,31.9765744119572
"2512",628241,"Ala Vaikunthapurramuloo",2020-01-12,2020,11450000,3.4e+07,1.4285,NA,NA,5375000,FALSE,41209274.2005594,13877829.1057766,6514701.43611784,32.6790806386708
"2513",607313,"Sarileru Neekevvaru",2020-01-10,2020,11000000,46892742,2.1669,NA,NA,19392742,FALSE,56835760.6792379,13332412.2413574,23504730.0758442,32.9604885655318
"2514",1537866,"다만 악에서 구하소서 파이널컷",2020-10-28,2020,11000000,3.4e+07,0.2256,NA,NA,6500000,FALSE,41209274.2005594,13332412.2413574,7878243.59716576,32.6389861814689
"2515",556678,"Emma.",2020-02-13,2020,10000000,25200000,4.285,NA,NA,2e+05,FALSE,30543344.4074734,12120374.7648704,242407.49529741,32.2441594715658
"2516",582014,"Promising Young Woman",2020-12-13,2020,10000000,20379604,3.6319,NA,NA,-4620396,FALSE,24700843.8039652,12120374.7648704,-5600093.10821082,32.0318500738397
"2517",555974,"Brahms: The Boy II",2020-02-20,2020,10000000,20311536,1.8605,666337,"The Boy Collection",-4688464,TRUE,24618342.8370157,12120374.7648704,-5682594.07516034,32.0285044775507
"2518",651881,"Bye Bye Morons",2020-10-21,2020,9700000,16955173,1.2532,NA,NA,-7294827,FALSE,20550305.0963212,11756763.5219243,-8841603.70848953,31.8174292485691
"2519",644712,"Street Dancer 3D",2020-01-24,2020,9204790,12589965,0.6665,337957,"ABCD Collection",-10422010,TRUE,15259509.4076602,11156550.4431931,-12631866.7003227,31.4673544528593
"2520",571384,"Come Play",2020-10-28,2020,9000000,13182254,2.5389,NA,NA,-9317746,FALSE,15977385.8725712,10908337.2883834,-11293457.3483872,31.4908264925352
