"","movie_id","title","release_date","year","budget","revenue","popularity","collection_id","collection_name","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability","log_budget","top_genre","resid0","ip_power_prior_decay","installment","years_since_last_installment","ip_power_evergreen_prior","ip_power_momentum_prior","resid_actor","abs_resid","actor_power_prior_sum","actor_power_prior_max","actor_momentum_prior_sum","actor_momentum_prior_max","n_cast","actor_power_prior_concentration"
"1484",9884,"Collateral Damage",2002-02-06,2002,85000000,78382433,2.1469,NA,NA,-134117567,FALSE,136693225.637794,148233778.086634,-233891219.578792,-0.997342154992842,18.2581618144546,"Action",-0.661768775830049,0,1,NA,0,0,-0.525301128661575,0.525301128661575,1.7440838267802,4.53493827166944,0.316292605833249,0.820056030609711,6,2.60018366206715
"1485",5851,"Showtime",2002-03-14,2002,85000000,77885672,2.7485,NA,NA,-134614328,FALSE,135826910.816193,148233778.086634,-234757534.400393,-1.00369998051758,18.2581618144546,"Action",-0.668126601354791,0,1,NA,0,0,-0.531658954186317,0.531658954186317,1.18627183422741,3.90471632889668,0.282363538324386,0.432605847227188,6,3.29158647810241
"1486",9637,"Scooby-Doo",2002-06-14,2002,84000000,275650703,7.108,86860,"Scooby-Doo Collection",65650703,TRUE,480714648.681491,146489851.285615,114490020.467453,0.272026964650542,18.2463273568076,"Mystery",0.796319038546777,0,1,NA,0,0,0.896662321958439,0.896662321958439,0.00300977249728796,0.0343973999690052,0.000780254206681766,0.0089171909335059,6,11.4285714285714
"1487",11544,"Lilo & Stitch",2002-06-21,2002,80000000,273144151,8.7237,97461,"Lilo & Stitch (Animated) Collection",73144151,TRUE,476343405.470543,139514144.081538,127558045.266697,0.311682314921464,18.1975371926382,"Animation",0.415950498722359,0,1,NA,0,0,0.498322270131213,0.498322270131213,0.0709093538962694,0.319207854362194,0.0183080793327728,0.128868580675323,6,4.50163253255912
"1488",4147,"Road to Perdition",2002-07-12,2002,80000000,181001478,2.7847,NA,NA,-18998522,FALSE,315653328.508292,139514144.081538,-33132031.6955534,-0.0998121695696941,18.1975371926382,"Crime",0.636788196506776,0,1,NA,0,0,0.699077382545281,0.699077382545281,3.32404868237364,7.29239044027011,1.19205529690396,2.87117643127775,6,2.19382780972472
"1489",2135,"The Time Machine",2002-03-04,2002,80000000,123700000,2.668,NA,NA,-76300000,FALSE,215723745.286078,139514144.081538,-133061614.917767,-0.480458087149594,18.1975371926382,"Science Fiction",-0.0673994721965515,0,1,NA,0,0,0.0665822019637698,0.0665822019637698,-0.110843362260413,0,-0.0816432922203423,0,6,0
"1490",9023,"Spirit: Stallion of the Cimarron",2002-05-24,2002,80000000,122563539,6.3213,806483,"Spirit Collection",-77436461,TRUE,213741840.489865,139514144.081538,-135043519.71398,-0.489687785319908,18.1975371926382,"Animation",-0.385419601519013,0,1,NA,0,0,-0.303047830110158,0.303047830110158,-0.331541232361375,0.156301315277616,-0.201941849441617,0.125743605610962,6,-0.471438542242159
"1491",121,"The Lord of the Rings: The Two Towers",2002-12-18,2002,79000000,926287400,18.5902,119,"The Lord of the Rings Collection",728787400,TRUE,1615377422.30642,137770217.280519,1270951879.10512,1.5454459693217,18.1849584104313,"Adventure",1.80166013881878,1.48720448925211,2,1,1.72788510155232,1.48720448925211,1.11179494857475,1.11179494857475,0.21493082332989,0.800959459139257,0.326099149919667,0.465843043508691,6,3.72659187142225
"1492",9533,"Red Dragon",2002-10-02,2002,78000000,209196298,1.2307,9743,"The Hannibal Lecter Collection",14196298,TRUE,364823030.756205,136026290.4795,24757304.5574557,0.0702734774857416,18.1722193846539,"Crime",0.803974975530661,1.66516125683824,3,1,3.94031471938176,1.66516125683824,-0.297202744786482,0.297202744786482,-0.223789182793625,0.314908213225573,-0.21318669049171,0.119557826242771,6,-1.4071645880935
"1493",10590,"We Were Soldiers",2002-03-01,2002,75000000,114660784,3.4994,NA,NA,-72839216,FALSE,199960014.243477,130794510.076442,-127026260.947629,-0.491800780346768,18.1329986715006,"Action",-0.1705584773207,0,1,NA,0,0,-0.0396172505576173,0.0396172505576173,2.14737005881281,4.95413845781651,0.909600988704262,2.11134185583909,6,2.30707252226263
"1494",2675,"Signs",2002-08-02,2002,72000000,408200000,4.4258,NA,NA,228200000,FALSE,711870920.176049,125562729.673384,397964095.992588,0.818800399485534,18.0921766769803,"Drama",1.4706434597456,0,1,NA,0,0,1.53966422742977,1.53966422742977,1.79456948198433,4.3382727668446,0.65845429561403,1.49547616486718,6,2.41744485816598
"1495",7451,"xXx",2002-08-09,2002,70000000,277448382,73.6627,52785,"xXx Collection",102448382,TRUE,483849669.269221,122074876.071346,178662479.090856,0.460848931150008,18.0640058000136,"Action",0.77419160757007,0,1,NA,0,0,0.902086541280635,0.902086541280635,0.0201993223542032,0.115330797985947,0.0100618228139729,0.101089972669138,6,5.70963698502232
"1496",3132,"Bad Company",2002-06-07,2002,70000000,65977295,1.4902,NA,NA,-109022705,FALSE,115059573.009252,122074876.071346,-190127617.169113,-0.97547530623539,18.0640058000136,"Action",-0.662132629815328,0,1,NA,0,0,-0.534237696104763,0.534237696104763,-0.16168324300069,0.228886055309402,-0.140722137001021,0.132592654814386,6,-1.41564488107419
"1497",8427,"I Spy",2002-10-31,2002,70000000,51386477,2.5032,NA,NA,-123613523,FALSE,89614254.4502581,122074876.071346,-215572935.728107,-1.22541092946274,18.0640058000136,"Action",-0.912068253042682,0,1,NA,0,0,-0.784173319332118,0.784173319332118,1.53645477052168,3.7718015903501,0.120969045834519,0.299691108680609,6,2.45487316822834
"1498",10592,"Hart's War",2002-02-15,2002,70000000,32287044,2.0113,NA,NA,-142712956,FALSE,56306241.357287,122074876.071346,-248880948.821078,-1.69011993871395,18.0640058000136,"Drama",-1.04150242051938,0,1,NA,0,0,-0.973725502307438,0.973725502307438,-0.0354625558187388,0.0810158123697517,0.16196701099331,0.362101358763994,6,-2.28454521957896
"1499",11535,"Rollerball",2002-02-08,2002,70000000,25852764,1.5469,NA,NA,-149147236,FALSE,45085328.020025,122074876.071346,-260101862.15834,-1.9123684541203,18.0640058000136,"Action",-1.59902577770024,0,1,NA,0,0,-1.47113084398968,1.47113084398968,0.0200785136090592,0.296088264499872,0.0214680871609012,0.145987596398628,6,14.7465230875596
"1500",10550,"Ballistic: Ecks vs. Sever",2002-09-20,2002,70000000,19924033,0.9405,NA,NA,-155075967,FALSE,34746055.1330915,122074876.071346,-270441135.045273,-2.17285928241993,18.0640058000136,"Action",-1.85951660599987,0,1,NA,0,0,-1.7316216722893,1.7316216722893,0.0369269616490217,0.0754336848148152,0.0109584254762841,0.0558826481639769,6,2.04278070673095
"1501",4614,"The Sum of All Fears",2002-05-31,2002,68000000,193921372,2.7696,NA,NA,23921372,FALSE,338184677.92122,118587022.469307,41717121.7479509,0.131654340888168,18.0350182631404,"Thriller",0.776375671126885,0,1,NA,0,0,0.839189010354644,0.839189010354644,0.419702599345509,1.15025025417728,0.227431940659404,0.354149925371064,6,2.74063171391123
"1502",9021,"The Santa Clause 2",2002-09-29,2002,65000000,172842355,2.0161,53159,"The Santa Clause Collection",10342355,TRUE,301424415.23578,113355242.06625,18036310.0701552,0.0617019345193298,17.9898978278599,"Fantasy",0.315024034902597,0,1,NA,0,0,0.355943560612408,0.355943560612408,0.476315404833131,0.908072710565665,0.115156080400552,0.243997656103661,6,1.90645253408042
"1503",818,"Austin Powers in Goldmember",2002-07-26,2002,63000000,296938801,3.7142,1006,"Austin Powers Collection",139438801,TRUE,517839533.326415,109867388.464211,243171062.165887,0.634100602065245,17.9586452843558,"Comedy",1.01497734562055,0,1,NA,0,0,1.09218659842272,1.09218659842272,0.170820000808464,0.781471421096707,0.20003910430784,0.513460974094997,6,4.57482389297579
"1504",2501,"The Bourne Identity",2002-06-14,2002,60000000,214034224,8.686,31562,"The Bourne Collection",64034224,TRUE,373260019.568953,104635608.061154,111670999.416069,0.355500633372564,17.9098551201864,"Action",0.651193184707927,0,1,NA,0,0,0.772281789954725,0.772281789954725,-0.515558975449337,0.108301664011813,-0.352878318201808,0.0721107106262643,6,-0.210066489323403
"1505",2642,"Two Weeks Notice",2002-12-19,2002,60000000,199043242,2.1355,NA,NA,49043242,FALSE,347116844.285556,104635608.061154,85527824.1326718,0.282886803505188,17.9098551201864,"Romance",0.461252346436552,0,1,NA,0,0,0.488310454949289,0.488310454949289,-0.172005292410429,0.101237192053603,-0.139876009089635,0.0479883860269622,6,-0.588570215688695
"1506",9334,"The Scorpion King",2002-04-18,2002,60000000,165333180,3.8922,116669,"The Scorpion King Collection",15333180,TRUE,288328963.699736,104635608.061154,26739943.546852,0.0973274165407772,17.9098551201864,"Action",0.39301996787614,0,1,NA,0,0,0.514108573122939,0.514108573122939,-0.00133255904667477,0.20289219065124,0.00643297448624939,0.153075848943257,6,-152.257561237178
"1507",10771,"The Tuxedo",2002-09-27,2002,60000000,104400000,4.8896,NA,NA,-45600000,FALSE,182065958.026407,104635608.061154,-79523062.1264768,-0.362405618647717,17.9098551201864,"Thriller",0.267984635454275,0,1,NA,0,0,0.325271554276643,0.325271554276643,0.0762312927427726,0.223614791450767,0.143344326042574,0.379076457267553,6,2.93337267944951
"1508",6278,"Reign of Fire",2002-07-09,2002,60000000,82150183,2.658,NA,NA,-67849817,FALSE,143263905.842334,104635608.061154,-118325114.31055,-0.60208622198308,17.9098551201864,"Adventure",-0.377371151221584,0,1,NA,0,0,-0.185651987106616,0.185651987106616,0.215752074809292,0.39716515712909,0.0603790167884423,0.133732355745137,6,1.84084049935628
"1509",201,"Star Trek: Nemesis",2002-12-13,2002,60000000,67336470,3.5587,115570,"Star Trek: The Next Generation Collection",-82663530,TRUE,117429874.719027,104635608.061154,-144159145.433857,-0.800933302289753,17.9098551201864,"Science Fiction",-0.420814046210051,0.563197960917999,4,4,1.55225932059911,0.563197960917999,-0.710366904330247,0.710366904330247,0.240013642964756,0.342229809956385,0.119055714419807,0.227918209838146,6,1.42587648655722
"1510",9932,"Analyze That",2002-12-06,2002,60000000,55003135,2.1996,110127,"Analyze Collection",-94996865,TRUE,95921441.2665787,104635608.061154,-165667578.886305,-1.00324511048822,17.9098551201864,"Comedy",-0.62795480029447,0.332684501623728,2,3,0.521753157820216,0.332684501623728,-0.763726256386964,0.763726256386964,0.232981193803858,0.840250980370851,0.153249388149368,0.26186558025653,6,3.60651847753102
"1511",10052,"Dragonfly",2002-02-22,2002,60000000,52322400,3.8,NA,NA,-97677600,FALSE,91246435.6536484,104635608.061154,-170342584.499236,-1.05321071643975,17.9098551201864,"Drama",-0.422243323329879,0,1,NA,0,0,-0.361272733581704,0.361272733581704,1.51868031698171,3.54137160679486,0.0357208665292798,0.104449859398824,6,2.33187430375942
"1512",425,"Ice Age",2002-03-14,2002,59000000,383257136,13.7996,8354,"Ice Age Collection",235757136,TRUE,668372391.152271,102891681.260134,411143188.001935,0.954877961498639,17.89304800187,"Animation",1.02428238530821,0,1,NA,0,0,1.09320982128918,1.09320982128918,-0.155545284561053,0.0275340689835217,-0.0578885310358725,0.0111945170579046,6,-0.177016417188233
"1513",7303,"Maid in Manhattan",2002-12-13,2002,55000000,154906693,2.781,NA,NA,17406693,FALSE,270145933.579958,95915974.0560575,30355998.4398138,0.119199037904363,17.8228437431967,"Comedy",0.484526617545257,0,1,NA,0,0,0.555739724913291,0.555739724913291,-0.142955473137924,0.0980986091954365,-0.100061074192035,0.0344677640813681,6,-0.686217932354298
"1514",9275,"Death to Smoochy",2002-03-29,2002,55000000,8400000,3.6915,NA,NA,-129100000,FALSE,14648985.1285615,95915974.0560575,-225140950.011582,-2.79539221125736,17.8228437431967,"Comedy",-2.43006463161646,0,1,NA,0,0,-2.35885152424843,2.35885152424843,1.23208685175845,2.72237851990183,0.179059272224218,0.43071217960522,6,2.20956705772521
"1515",10375,"D-Tox",2002-01-04,2002,55000000,6632383,1.637,NA,NA,-130867617,FALSE,11566390.4683243,95915974.0560575,-228223544.671819,-3.03165975063955,17.8228437431967,"Thriller",-2.41123222709041,0,1,NA,0,0,-2.35778718566061,2.35778718566061,0.621141907476559,1.74050240450387,-0.234114714929726,0.0454719878457845,6,2.8021010715165
"1516",36586,"Blade II",2002-03-22,2002,54000000,155010032,5.7334,735,"Blade Collection",20010032,TRUE,270326149.231648,94172047.2550383,34896031.0940523,0.138215058967047,17.8044946045285,"Fantasy",0.370308643935578,0.0856905382172952,2,4,0.156138340701315,0.0856905382172952,0.346985580001551,0.346985580001551,-0.465242706355622,0.0380663530290655,-0.136008144995185,0.0282002479188344,6,-0.081820418695545
"1517",640,"Catch Me If You Can",2002-12-16,2002,52000000,352114312,10.1223,NA,NA,222114312,FALSE,614061585.719246,90684193.6529998,387351101.586747,0.996421422422647,17.7667542765457,"Drama",1.6110038875334,0,1,NA,0,0,1.66565604037068,1.66565604037068,2.0942374425096,6.87597643017744,0.816672010278248,2.45476242118508,6,3.28328406827533
"1518",2022,"Mr. Deeds",2002-06-28,2002,50000000,171269565,3.6966,NA,NA,46269565,FALSE,298681584.602405,87196340.0509614,80690734.4750012,0.31492498148939,17.7275335633924,"Comedy",0.669339624532946,0,1,NA,0,0,0.736344431357539,0.736344431357539,-0.1666640667469,0.0461647845589898,-0.180685280501838,0,6,-0.276993028311837
"1519",2251,"Unfaithful",2002-05-10,2002,50000000,119137784,4.9943,NA,NA,-5862216,FALSE,207767574.53164,87196340.0509614,-10223275.5957637,-0.0480330652411673,17.7275335633924,"Thriller",0.561481521710628,0,1,NA,0,0,0.610718262596995,0.610718262596995,-0.145219719562194,0.332987630105765,0.0349533817200395,0.180662204521764,6,-2.29299182720949
"1520",11892,"Murder by Numbers",2002-04-19,2002,50000000,56714147,1.6989,NA,NA,-68285853,FALSE,98905320.9502442,87196340.0509614,-119085529.177159,-0.790290051517244,17.7275335633924,"Crime",-0.107504711464311,0,1,NA,0,0,-0.065967941720003,0.065967941720003,-0.0871936977353496,0.187668366466544,-0.0730241238040367,0.0126123487934153,6,-2.1523157216724
"1521",9573,"Blood Work",2002-08-09,2002,50000000,31794718,1.2808,NA,NA,-93205282,FALSE,55447660.8510484,87196340.0509614,-162543189.276355,-1.36901356194134,17.7275335633924,"Thriller",-0.759498974989543,0,1,NA,0,0,-0.710262234103175,0.710262234103175,0.560028391399268,1.83939952609606,-0.100788519279,0.0220059709956245,6,3.28447549150177
"1522",565,"The Ring",2002-10-18,2002,48000000,249348933,5.4286,14563,"The Ring Collection",129348933,TRUE,434846287.064248,83708486.4489229,225575070.94194,0.731361510075203,17.6867115688722,"Horror",0.606412697487452,0,1,NA,0,0,0.676464105574473,0.676464105574473,-0.022271766853424,0.24337662888383,-0.0131454536474459,0.00872848238390104,6,-10.9275851568289
"1523",4547,"Panic Room",2002-03-29,2002,48000000,197100000,4.9149,NA,NA,77100000,FALSE,343727972.48089,83708486.4489229,134456756.358582,0.496219471376629,17.6867115688722,"Crime",1.17433072688905,0,1,NA,0,0,1.21406505305308,1.21406505305308,1.20909957878991,2.95317273494953,0.302203648454145,0.754196964714202,6,2.44245617710423
"1524",296,"Terminator 3: Rise of the Machines",2003-07-02,2003,200000000,4.35e+08,6.745,528,"The Terminator Collection",-6.5e+07,TRUE,741769291.053228,341043352.208381,-110839089.467724,-0.139262067333508,19.1138279245123,"Action",0.270960171570481,0.219297426573657,2,12,1.32667212062361,0.219297426573657,0.197753361884532,0.197753361884532,1.73692699125889,4.32481782020481,0.211037631488921,0.524976418075608,6,2.48992493177291
"1525",604,"The Matrix Reloaded",2003-05-15,2003,150000000,738599701,8.7482,2344,"The Matrix Collection",363599701,TRUE,1259472589.84574,255782514.156285,620016304.455024,0.67783007162804,18.8261458520605,"Adventure",0.984135471084821,0.887447484564778,2,4,1.61703474598475,0.887447484564778,0.606503419007166,0.606503419007166,0.417245245030287,1.39595073486915,0.121933318638131,0.52705505447855,6,3.3456360533667
"1526",605,"The Matrix Revolutions",2003-11-05,2003,150000000,424988211,8.4315,2344,"The Matrix Collection",49988211,TRUE,724697020.642413,255782514.156285,85240735.2516992,0.125135403745748,18.8261458520605,"Adventure",0.431440803202529,1.8715829556496,3,0,2.60117021706957,1.8715829556496,-0.524766252499273,0.524766252499273,0.570576286723057,1.63855210247202,0.265327890425783,0.769656422081416,6,2.87174938846929
"1527",8619,"Master and Commander: The Far Side of the World",2003-11-14,2003,150000000,211623421,4.6851,NA,NA,-163376579,FALSE,360863804.518227,255782514.156285,-278592480.872487,-0.572117646856229,18.8261458520605,"Adventure",-0.265812247399448,0,1,NA,0,0,-0.0629010673008245,0.0629010673008245,0.369676892867273,0.829974271383136,0.284476258164457,0.641392263346104,6,2.24513429807777
"1528",22,"Pirates of the Caribbean: The Curse of the Black Pearl",2003-07-09,2003,140000000,655011224,18.6952,295,"Pirates of the Caribbean Collection",305011224,TRUE,1116936117.83537,238730346.545866,520110251.470706,0.626719216882838,18.7571529805736,"Adventure",0.925124989733613,0,1,NA,0,0,1.12498987677972,1.12498987677972,0.0325399070435812,0.135300114449482,0.0053279906026837,0.135300114449482,6,4.15797482974589
"1529",616,"The Last Samurai",2003-12-05,2003,140000000,456800000,6.5401,NA,NA,106800000,FALSE,778943016.443941,238730346.545866,182117150.079275,0.266312503858341,18.7571529805736,"Drama",0.970970599057489,0,1,NA,0,0,1.0400869117368,1.0400869117368,2.80068328848701,6.86837253871118,0.800255291995164,1.95491261319887,6,2.45239173131269
"1530",1927,"Hulk",2003-06-19,2003,137000000,245360480,7.4026,NA,NA,-97139520,FALSE,418392802.993287,233614696.262741,-165643937.663565,-0.333543181589101,18.7354914837924,"Science Fiction",0.117786553150843,0,1,NA,0,0,0.246255275867899,0.246255275867899,0.116117308363102,0.724736278624677,0.0846877860839176,0.260158651819469,6,6.24141472827125
"1531",8961,"Bad Boys II",2003-07-18,2003,130000000,273339556,7.2046,14890,"Bad Boys Collection",-51660444,TRUE,466103192.346952,221678178.935447,-88092254.9916666,-0.173110365145028,18.6830450084199,"Action",0.187787586886508,0,1,NA,0,0,0.313749771206064,0.313749771206064,0.119693739768586,1.3773388451042,-0.0697742825763809,0.476428341942691,6,11.5071920032504
"1532",10009,"Brother Bear",2003-10-23,2003,128000000,250397798,6.2142,96472,"Brother Bear Collection",-69602202,TRUE,426982522.077585,218267745.413364,-118686841.455824,-0.245270150536208,18.6675408218839,"Adventure",0.0428751044125027,0,1,NA,0,0,0.238783279836755,0.238783279836755,0.344252657446041,1.07222245529832,0.226119343011658,0.510871878081671,6,3.11463813599284
"1533",9471,"Charlie's Angels: Full Throttle",2003-06-25,2003,120000000,259175788,3.7045,86029,"Charlie's Angels Collection",-40824212,TRUE,441950897.753843,204626011.325028,-69614130.558728,-0.146275925034941,18.6030023007463,"Action",0.205457203305002,0.403628938870296,2,3,0.633016183246752,0.403628938870296,0.072100361248641,0.072100361248641,0.570973474968235,0.901157388164518,0.186368040919317,0.500167469491839,6,1.57828240307425
"1534",36658,"X2",2003-04-27,2003,110000000,407711549,0.4204,748,"X-Men Collection",132711549,TRUE,695236567.025157,187573843.714609,226301957.738634,0.393788838958802,18.5159909237567,"Adventure",0.664581756172019,0.547151245200295,2,3,0.858103965153743,0.547151245200295,0.507061667025619,0.507061667025619,0.166354306680175,0.860778246303354,0.120376791617506,0.708948632221549,6,5.17436706918712
"1535",10588,"The Cat in the Hat",2003-11-21,2003,109000000,133800000,3.8205,NA,NA,-138700000,FALSE,228158002.627407,185868626.953567,-236513564.756512,-0.711292466409171,18.5068584401934,"Family",-0.611057661257862,0,1,NA,0,0,-0.555555041727705,0.555555041727705,0.510603529732449,1.21834606046579,0.312494172633013,0.817961442789338,6,2.38609016491562
"1536",10601,"Peter Pan",2003-12-18,2003,100000000,121975011,3.7822,NA,NA,-128024989,FALSE,207993833.18547,170521676.10419,-218310357.075005,-0.717644721977935,18.4206807439524,"Adventure",-0.457764741362057,0,1,NA,0,0,-0.272756360715717,0.272756360715717,-0.0315687284853052,0,-0.00932309181725955,0,6,0
"1537",1996,"Lara Croft: Tomb Raider - The Cradle of Life",2003-07-21,2003,95000000,160099222,3.0305,2467,"Tomb Raider Collection",-77400778,TRUE,273003876.784169,161995592.298981,-131985103.963283,-0.39437386294667,18.3693874495648,"Adventure",-0.140366922027801,0.285578994227995,2,2,0.385491320617355,0.285578994227995,-0.133569561953286,0.133569561953286,0.23849261523274,0.566602188122353,0.1546636837082,0.366788660434751,6,2.37576407793347
"1538",122,"The Lord of the Rings: The Return of the King",2003-12-17,2003,94000000,1118888979,23.6105,119,"The Lord of the Rings Collection",883888979,TRUE,1907948240.73586,160290375.537939,1507222301.89101,1.56050597476847,18.3588053402343,"Adventure",1.81330127293913,2.83075201876284,3,1,3.5295452403711,2.83075201876284,0.275044455258605,0.275044455258605,0.473652496815485,0.898241517139547,0.514701794756747,0.760066971295958,6,1.89641461446674
"1539",12,"Finding Nemo",2003-05-30,2003,94000000,940335536,14.1462,137697,"Finding Nemo Collection",705335536,TRUE,1603475916.99052,160290375.537939,1202749978.14567,1.38665125061875,18.3588053402343,"Animation",1.48606030295547,0,1,NA,0,0,1.54628702227979,1.54628702227979,-0.00231008715252705,0.132908136175975,0.00389781992561815,0.149870914131652,6,-57.5338190295477
"1540",10756,"The Haunted Mansion",2003-11-26,2003,90000000,182290266,2.751,NA,NA,-42709734,FALSE,310844416.957987,153469508.493771,-72829354.2764413,-0.210500117447313,18.3153202282945,"Thriller",0.442991354785918,0,1,NA,0,0,0.488915429717461,0.488915429717461,0.898008844077693,2.4287910770279,-0.389117466477723,0.0546957877767681,6,2.7046404866117
"1541",4464,"Seabiscuit",2003-07-22,2003,87000000,148300000,2.6838,NA,NA,-69200000,FALSE,252883645.662514,148353858.210646,-118000999.8641,-0.382961601384852,18.2814186766189,"Drama",0.267225310285993,0,1,NA,0,0,0.315336175971327,0.315336175971327,-0.241676490967649,0.318740090374333,0.0983298633565545,0.380962442615029,6,-1.31887089678491
"1542",10159,"The Rundown",2003-09-26,2003,85000000,80900000,2.5419,NA,NA,-131600000,FALSE,137952035.96829,144943424.688562,-224406525.753114,-0.965728164300026,18.2581618144546,"Adventure",-0.724456466420763,0,1,NA,0,0,-0.546623903727228,0.546623903727228,0.0611245727219303,0.214049839626959,0.114009355887877,0.217191640592441,6,3.50186234594588
"1543",310,"Bruce Almighty",2003-05-23,2003,80000000,484592874,7.5922,124949,"Almighty Collection",284592874,TRUE,826335891.026267,136417340.883352,485292538.817886,0.884991736815003,18.1975371926382,"Fantasy",1.13876417167036,0,1,NA,0,0,1.15958610778987,1.15958610778987,0.934626532845813,1.70746999233101,0.313125197564144,0.615638591310759,6,1.82690083399622
"1544",6964,"Something's Gotta Give",2003-12-12,2003,80000000,2.7e+08,2.9378,NA,NA,7e+07,FALSE,460408525.481314,136417340.883352,119365173.272933,0.300104592450338,18.1975371926382,"Drama",0.940687143723884,0,1,NA,0,0,0.985094328487146,0.985094328487146,0.702342071048722,1.57518624196116,-0.00423893062859281,0.559749921081707,6,2.242762190807
"1545",9257,"S.W.A.T.",2003-08-08,2003,80000000,207700000,3.3857,221111,"S.W.A.T. Collection",7700000,TRUE,354173521.268403,136417340.883352,13130169.0600227,0.0377773643340299,18.1975371926382,"Action",0.343085073833071,0,1,NA,0,0,0.447610274094956,0.447610274094956,0.0239906582883405,0.235715430639973,0.00489469879166298,0.154946840444687,6,9.82530065690327
"1546",10715,"Looney Tunes: Back in Action",2003-11-14,2003,80000000,68500000,2.7543,NA,NA,-131500000,FALSE,116807348.13137,136417340.883352,-224236004.07701,-1.07148362127986,18.1975371926382,"Animation",-0.990539638188625,0,1,NA,0,0,-0.93743351012288,0.93743351012288,-0.591365810893471,1.37854258313537,-0.391106452501415,0.0346325205405889,6,-2.33111647264929
"1547",9562,"Timeline",2003-11-26,2003,80000000,43935763,2.4211,NA,NA,-156064237,FALSE,74919999.4767647,136417340.883352,-266123352.731616,-1.51558873118678,18.1975371926382,"Action",-1.21028102168774,0,1,NA,0,0,-1.10575582142586,1.10575582142586,0.115085667720821,0.247995024498196,0.109332348335132,0.247995024498196,6,2.15487322973865
"1548",2289,"Cold Mountain",2003-12-24,2003,79000000,173013509,3.3793,NA,NA,-24486491,FALSE,295025535.433474,134712124.12231,-41754774.8723017,-0.132368906186803,18.1849584104313,"War",0.407622851526122,0,1,NA,0,0,0.401100754993482,0.401100754993482,0.295061924018675,0.441110796719963,0.186104768595293,0.265775998798455,6,1.49497702283011
"1549",8698,"The League of Extraordinary Gentlemen",2003-07-11,2003,78000000,179265204,3.4278,NA,NA,-15734796,FALSE,305686030.532396,133006907.361268,-26831237.8707751,-0.0841332625973549,18.1722193846539,"Fantasy",0.166740304226447,0,1,NA,0,0,0.186444364529149,0.186444364529149,-0.289977586609852,0,0.14086784845882,0.352323440455306,6,0
"1550",9480,"Daredevil",2003-02-14,2003,78000000,179179718,3.925,NA,NA,-15820282,FALSE,305540258.372362,133006907.361268,-26977010.0308095,-0.0846102452319186,18.1722193846539,"Fantasy",0.166263321591883,0,1,NA,0,0,0.185967381894585,0.185967381894585,-0.12439830522945,0.247876690799497,-0.196355341699022,0.170472122276598,6,-1.99260504668687
"1551",584,"2 Fast 2 Furious",2003-06-05,2003,76000000,236350661,1.2133,9485,"The Fast and the Furious Collection",46350661,TRUE,403029108.620533,129596473.839185,79037924.0225713,0.218292481774658,18.1462438982506,"Action",0.517727151576689,0,1,NA,0,0,0.61998756124549,0.61998756124549,-0.014970185661834,0,-0.00778108176714345,0,6,0
"1552",8046,"Gigli",2003-08-01,2003,75600000,7266209,1.3623,NA,NA,-181733791,FALSE,12390461.3760335,128914387.134768,-309895506.460886,-3.25851231756751,18.1409668411498,"Comedy",-2.88008410757167,0,1,NA,0,0,-2.82409032017661,2.82409032017661,0.529528237372955,2.26265123353169,0.289886007770752,0.593738335593411,6,4.27295670719457
"1553",9506,"Anger Management",2003-04-11,2003,75000000,195745823,4.7633,NA,NA,8245823,FALSE,333789058.283542,127891257.078143,14060915.5881848,0.043038150790889,18.1329986715006,"Comedy",0.420554011965684,0,1,NA,0,0,0.476195974899452,0.476195974899452,0.477810529002195,1.96922397335601,0.165911209530024,0.580766721553056,6,4.12134905747748
"1554",9567,"Tears of the Sun",2003-03-07,2003,75000000,86500000,4.4939,NA,NA,-1.01e+08,FALSE,147501249.830125,127891257.078143,-172226892.865232,-0.773634431472632,18.1329986715006,"War",-0.239592020804579,0,1,NA,0,0,-0.248408333946905,0.248408333946905,-0.204007098991988,0.0948828341342214,-0.00580564303993705,0.0604999661496389,6,-0.465095747172738
"1555",11375,"Hollywood Homicide",2003-06-09,2003,75000000,51142659,1.3086,NA,NA,-136357341,FALSE,87209319.3310505,127891257.078143,-232518823.364306,-1.29915988237426,18.1329986715006,"Action",-1.00124178005785,0,1,NA,0,0,-0.899566196637882,0.899566196637882,2.47292080748903,6.26696743374237,0.315665040829158,0.764080373498909,6,2.53423701024448
"1556",11820,"Mona Lisa Smile",2003-12-19,2003,72300000,141337989,3.4977,NA,NA,-39412011,FALSE,241011907.814756,123287171.82333,-67206021.7435679,-0.245960753979834,18.096334687129,"Drama",0.383034194286555,0,1,NA,0,0,0.422972910311155,0.422972910311155,1.57258497301465,3.68519723768097,0.66321858171082,1.5552800219667,6,2.34340102501199
"1557",587,"Big Fish",2003-12-04,2003,70000000,123200000,5.7964,NA,NA,-51800000,FALSE,210082704.960362,119365173.272933,-88330228.2219706,-0.350976922824095,18.0640058000136,"Adventure",-0.131935927687563,0,1,NA,0,0,0.0373239215480628,0.0373239215480628,0.211863100843893,0.656385419005523,0.229754215922245,0.433251147198935,6,3.0981582748058
